high,medium,low,listing_id
0.0107103204355,0.830091357231,0.159198343754,6945608
0.0134219536558,0.0558116026223,0.93076646328,6816147
0.0215313583612,0.177862420678,0.800606250763,6868129
0.0208971556276,0.205266699195,0.773836135864,6849448
0.426739364862,0.508820354939,0.0644402876496,7113677
0.00179391738493,0.061238989234,0.936967074871,6930856
0.185768127441,0.458805441856,0.355426371098,6889594
0.000627926783636,0.0335690155625,0.965803027153,6842682
0.120990723372,0.790385007858,0.0886242687702,6880366
7.67110614106e-05,0.0018315493362,0.998091757298,6835063
0.428893208504,0.364211291075,0.206895500422,6820479
0.00332715269178,0.152616113424,0.844056725502,6882057
0.0115195838735,0.502496361732,0.48598408699,6834440
1.1131563042e-05,0.000605328648817,0.999383568764,6880846
0.000286344089545,0.0101357549429,0.989577889442,6847248
6.30919239484e-05,0.00310217542574,0.996834814548,6868368
0.000419317133492,0.0178308468312,0.981749892235,6943505
0.000745025696233,0.0165405180305,0.982714474201,7174304
0.0407820641994,0.236510485411,0.722707390785,6880747
0.0435609593987,0.326699376106,0.629739701748,6933565
4.22512202931e-05,0.00275660655461,0.9972012043,6888511
0.0460877791047,0.62487077713,0.329041421413,6942704
0.00473669497296,0.0921737328172,0.903089523315,6840304
8.6534426373e-05,0.0129683427513,0.986945092678,6856860
2.3756405426e-05,0.00174853147473,0.998227775097,6884921
0.000188519567018,0.0078466758132,0.991964817047,6937417
0.000214113810216,0.00415139179677,0.995634496212,6831129
0.105807594955,0.355037152767,0.539155244827,6936660
0.0260225292295,0.162940055132,0.811037421227,6940667
8.04443261586e-05,0.00505056185648,0.994868993759,7201307
0.000470591767225,0.0749183371663,0.924611091614,6825434
0.000491194543429,0.00103712454438,0.998471677303,6848114
0.590271472931,0.309054493904,0.100674033165,6947758
0.0762391835451,0.431338608265,0.492422252893,6897002
0.000341992563335,0.0456225425005,0.954035520554,6926661
0.061519946903,0.625636398792,0.312843680382,6867411
0.0278630312532,0.295858979225,0.676277935505,6910154
0.0576651804149,0.268483221531,0.67385160923,7157900
0.0199017692357,0.162858694792,0.817239582539,6922324
0.000289534189506,0.0499173924327,0.949793100357,6863068
0.0014000327792,0.0210283938795,0.977571547031,6912109
0.118853211403,0.529815912247,0.35133087635,6918609
0.228999391198,0.360655456781,0.410345196724,6889300
0.0374441593885,0.494974017143,0.467581808567,6837794
0.329102486372,0.525811433792,0.145086139441,6943098
0.0439589694142,0.528725981712,0.427315026522,6927601
1.70275288838e-05,0.0118252374232,0.988157689571,6897826
0.000401947327191,0.0119823766872,0.987615644932,6882892
0.278454691172,0.550026655197,0.171518653631,6873384
0.000497210712638,0.00412916671485,0.995373666286,6934693
0.00888901203871,0.61040699482,0.380703955889,7224450
0.000501686881762,0.00770108355209,0.991797208786,6898157
3.85832863685e-05,0.00264932075515,0.997312068939,6837355
0.0739103481174,0.368250161409,0.55783945322,6830595
0.258903741837,0.432167053223,0.308929204941,6943561
0.443815201521,0.402897924185,0.153286829591,6844380
0.00280212867074,0.022568449378,0.974629402161,6814286
0.217141494155,0.586693704128,0.196164757013,6898520
0.719841480255,0.209652453661,0.0705060958862,6940979
0.00863029807806,0.00437311315909,0.986996531487,6851090
0.00557968579233,0.223696663976,0.770723640919,7107169
0.0301265437156,0.211053416133,0.758819997311,6830287
0.0224810931832,0.273219466209,0.704299449921,6933575
0.1150694713,0.810092389584,0.0748381689191,6938972
9.99694202619e-06,0.00264445110224,0.997345626354,6888315
0.00648071803153,0.171194449067,0.822324812412,6855106
0.1441603899,0.655386805534,0.200452819467,6838237
0.0891278460622,0.204347074032,0.706525087357,6901024
0.00100325071253,0.0603032074869,0.938693583012,6846627
1.37922813792e-06,0.000891249859706,0.999107301235,7219857
0.0124545693398,0.118632942438,0.86891245842,6852685
0.123470403254,0.534772455692,0.341757148504,6831610
0.0323578417301,0.165588915348,0.80205321312,6943538
0.000124047495774,0.0062591903843,0.993616819382,6911637
0.00713765248656,0.0706509202719,0.92221146822,6854543
0.0198569707572,0.34466573596,0.635477304459,6940451
0.131426006556,0.297913432121,0.570660531521,6819530
0.0129211461172,0.187306404114,0.799772500992,7093396
0.0119567485526,0.0529340691864,0.935109138489,6840326
0.000812632788438,0.0420621708035,0.95712518692,6834204
0.0902952849865,0.533678889275,0.376025825739,6902518
0.0419020615518,0.226097777486,0.732000172138,6930253
2.44943548751e-05,0.0178990103304,0.982076525688,6828293
0.965567171574,0.0300293751061,0.00440344959497,7203744
0.0499357953668,0.0839869976044,0.866077184677,6816478
0.0226881038398,0.232274383307,0.74503749609,6868890
0.0411140322685,0.523651778698,0.435234189034,6879338
0.00412561558187,0.130824059248,0.865050375462,6898532
0.000105128616269,0.00465194415301,0.995242893696,6899965
1.39980011227e-05,0.00128245039377,0.998703479767,7133875
0.0244377311319,0.175401866436,0.80016040802,6822218
0.397594958544,0.155241146684,0.447163909674,6814018
0.0950162634254,0.34560495615,0.559378802776,6896376
0.303437232971,0.592703223228,0.103859566152,6918670
0.000174386557774,0.00723511911929,0.992590546608,6867839
0.000136874485179,0.00567313004285,0.994189977646,6823554
0.000918124627788,0.0292860232294,0.969795823097,6934798
0.0177972037345,0.828075766563,0.154127016664,6820823
0.0611042641103,0.119400002062,0.819495677948,6880212
0.000137766124681,0.00570588652045,0.994156360626,6934814
0.000100354933238,0.000411375134718,0.99948823452,7254134
0.374147087336,0.437957257032,0.187895670533,6938303
0.00546734640375,0.498840987682,0.495691657066,6813807
0.000304729444906,0.00352241843939,0.996172845364,6878604
2.91656874651e-06,0.000130453947349,0.999866604805,6876763
0.000107688174467,0.00800854340196,0.99188375473,6844352
0.0444308146834,0.246787905693,0.708781301975,6915939
0.018239479512,0.205083414912,0.776677072048,7109370
0.0248400438577,0.237344786525,0.737815141678,6855445
0.00701439986005,0.355321973562,0.637663602829,6818668
6.16158013145e-06,0.00018674027524,0.999807178974,6836527
0.0014789281413,0.0434578172863,0.955063223839,6831717
0.0981511771679,0.351757228374,0.550091564655,6937162
0.00106525688898,0.049273237586,0.949661493301,6922876
0.0358832962811,0.402294695377,0.561821997166,7109482
0.00492010870948,0.0820458158851,0.913034021854,6940972
0.0155575759709,0.231681108475,0.752761304379,6883790
0.0208620931953,0.260094583035,0.719043314457,6921643
0.000162959884619,0.017333380878,0.982503592968,6935700
0.00614308845252,0.340775132179,0.653081774712,6827025
0.00521180545911,0.0337616465986,0.961026608944,6943096
0.000137810158776,0.00802388135344,0.991838276386,7161468
0.001040619798,0.0212760791183,0.97768330574,6879610
0.0308039821684,0.223831996322,0.745364069939,6935762
0.0357168540359,0.206615284085,0.757667839527,6925042
0.00913213007152,0.281950384378,0.708917498589,7121050
0.000233834900428,0.00282666226849,0.996939539909,6821601
0.000120745498862,0.0143247451633,0.985554456711,6926810
0.00298586534336,0.0965312719345,0.90048289299,6946532
0.077058441937,0.476334244013,0.446607351303,6875171
0.0976591333747,0.472677201033,0.429663658142,7096285
0.000262883724645,0.00377210159786,0.995965003967,6812321
0.0673319995403,0.319642782211,0.613025248051,6822697
0.00469341687858,0.177553266287,0.817753374577,6941294
0.000973848276772,0.0028353931848,0.996190786362,6873564
0.0109895784408,0.450072228909,0.538938164711,6926791
0.558221101761,0.366267323494,0.0755116045475,7142444
0.113654471934,0.664972543716,0.2213729918,6878128
0.00599806848913,0.329529255629,0.664472699165,6927428
8.61031458044e-06,0.000376459676772,0.999614953995,6812674
0.245145559311,0.607505738735,0.147348746657,6881774
0.00032847141847,0.0235216878355,0.976149857044,7167797
0.0315546132624,0.624940037727,0.343505352736,6865238
0.0193287990987,0.420418411493,0.560252785683,6841710
0.00151520757936,0.00811845436692,0.990366339684,6856334
0.000371658155927,0.0322667062283,0.967361629009,6906462
0.0246987696737,0.220673441887,0.75462782383,6837438
0.176517263055,0.613378345966,0.210104420781,6908277
0.000814151251689,0.0215443726629,0.977641522884,6841291
0.0578791834414,0.328762829304,0.613357961178,6915178
0.1172073856,0.559543013573,0.323249638081,6893031
0.311827629805,0.665520966053,0.0226514544338,6894985
0.0129718361422,0.126288831234,0.860739350319,6931134
0.45574977994,0.410368472338,0.133881777525,6872264
0.0848958566785,0.797635555267,0.117468543351,6816953
0.251072227955,0.611061990261,0.137865811586,7163518
0.00332031375729,0.196762129664,0.799917519093,6893253
0.00969210080802,0.0659873113036,0.92432063818,6943822
0.00543795153499,0.158018022776,0.836543977261,6946313
0.0110077504069,0.0503084883094,0.938683688641,6839443
0.0152167826891,0.240833491087,0.743949711323,6911338
0.722419083118,0.258007466793,0.0195734966546,7223877
0.00923592317849,0.404358625412,0.586405456066,6917884
0.000145716345287,0.00380867510103,0.996045529842,6823126
0.011040606536,0.0825719162822,0.906387507915,6939488
0.000489900528919,0.0229414384812,0.976568698883,7196924
5.17156622664e-05,0.00123196921777,0.99871635437,6905685
1.45750564116e-05,0.00266919424757,0.99731618166,6894092
0.000257619598415,0.0169061962515,0.982836186886,6812181
0.0161668416113,0.695403814316,0.288429349661,6854610
0.10777182132,0.596255660057,0.295972496271,6873754
0.979072272778,0.0198235865682,0.00110417383257,6859181
0.000260508764768,0.0399616733193,0.959777832031,6825402
0.0028030090034,0.156386449933,0.840810537338,6819526
8.37744810269e-05,0.0219762399793,0.977940022945,6896065
0.0206502825022,0.291874229908,0.687475502491,6931793
0.00732117053121,0.2775426507,0.715136170387,6907360
0.061523552984,0.0421005226672,0.896375954151,6813182
0.000470910250442,0.016776593402,0.98275244236,6823959
0.234685003757,0.646939635277,0.118375353515,6942189
0.0186623558402,0.342152804136,0.639184832573,6844384
0.345905423164,0.289767980576,0.36432659626,6836888
0.00592393008992,0.0773775726557,0.916698515415,6917844
0.0499972552061,0.910040259361,0.0399624928832,6937842
0.0093855028972,0.301847428083,0.688767015934,6926917
0.0375331118703,0.296663552523,0.665803313255,7160740
0.0128807304427,0.333655774593,0.653463482857,6936310
0.11071293056,0.580490767956,0.308796286583,6849109
8.06596472103e-06,0.0030358619988,0.996956110001,6831018
9.2359361588e-05,0.025954388082,0.973953306675,6909842
0.000144352481584,0.0124718649313,0.987383782864,6861360
0.0165080651641,0.207560047507,0.775931894779,6883414
0.0106823332608,0.14372523129,0.84559237957,6876026
6.78545766277e-05,0.00209669512697,0.997835457325,7095390
0.729464590549,0.238304764032,0.0322306007147,6932265
0.0289101749659,0.284224927425,0.686864852905,6870949
0.0231360513717,0.29445284605,0.682411074638,6831335
0.0880997702479,0.566529214382,0.345371037722,6895698
0.0445818901062,0.4343778193,0.521040320396,6889889
0.00244838790968,0.077334150672,0.920217394829,6876679
0.301186472178,0.296841472387,0.401972055435,6947097
0.000549994292669,0.0120616136119,0.987388432026,6874970
0.197662115097,0.77020585537,0.0321319773793,6831069
0.0235296208411,0.418801486492,0.557668924332,6833628
0.00466328114271,0.204901441932,0.790435254574,6819282
0.0075859692879,0.193112567067,0.799301445484,6825025
0.0636656731367,0.411292821169,0.525041520596,6856513
9.53935159487e-06,0.000602257670835,0.999388217926,6928711
0.0544938035309,0.609395265579,0.336110949516,6832548
0.0025437453296,0.144418329,0.853037953377,6881870
0.501607298851,0.434729337692,0.0636633187532,6866978
0.225360617042,0.613574743271,0.161064639688,7163400
0.0352435745299,0.156927958131,0.807828485966,6917187
0.019243363291,0.3437461555,0.637010514736,6927475
0.177042484283,0.320058047771,0.502899467945,6903243
0.00275404844433,0.0553407594562,0.941905260086,6876188
0.000749813218135,0.0498626381159,0.949387550354,6922219
0.000149107945617,0.00132549507543,0.998525440693,7104085
0.169656574726,0.748029947281,0.0823134854436,6920897
0.00232292129658,0.0124826338142,0.985194504261,6812177
0.0314088016748,0.459241122007,0.509350061417,6941047
9.10805829335e-05,0.0173350013793,0.982573926449,6827609
0.000443896919023,0.0162784736603,0.983277618885,6934328
0.1954472363,0.657641589642,0.14691118896,6937556
0.109982118011,0.721759736538,0.168258100748,6879765
0.000753993343096,0.0486190915108,0.950626969337,6942927
0.0307437479496,0.514053046703,0.455203175545,6945170
0.00432093208656,0.241333186626,0.754345834255,6901915
0.00131686369423,0.0283908527344,0.970292329788,6824475
0.00396501086652,0.0873692408204,0.908665776253,6832968
0.000289489864372,0.0104167917743,0.989293694496,7166718
0.00245108781382,0.134276717901,0.863272249699,6905079
0.238863959908,0.743635177612,0.0175008662045,6940297
0.0622890815139,0.560426831245,0.377284109592,6911080
0.000381044024834,0.0184927545488,0.981126129627,6917208
0.0386024750769,0.259346246719,0.702051281929,6858925
0.221750333905,0.589320659637,0.188929066062,7169883
0.171356081963,0.800628006458,0.0280158873647,6944112
0.0143870282918,0.241990029812,0.74362295866,6885816
0.00428553996608,0.105662070215,0.890052437782,6837733
0.0208845790476,0.258600473404,0.720514953136,6828658
0.141724064946,0.50059068203,0.357685267925,6839429
0.00141309190076,0.0133180674165,0.985268771648,7164794
0.172767028213,0.175596505404,0.651636481285,6837661
0.00593060068786,0.145667284727,0.84840208292,6883255
0.00136583438143,0.0653562322259,0.933277904987,6833054
4.15103386331e-05,0.000408473773859,0.999550044537,7675463
0.0118713835254,0.197919905186,0.790208756924,6871526
0.0093366028741,0.0495797507465,0.941083669662,6876295
0.000111548426503,0.0150261158124,0.984862327576,7204045
0.0212921127677,0.233306363225,0.74540156126,6840357
8.50371907291e-06,0.00169536669273,0.998296201229,6917531
0.834164559841,0.162123590708,0.00371187832206,6886057
0.017782850191,0.534716725349,0.447500437498,6833734
0.0504961945117,0.584487736225,0.365016072989,6908098
0.00545412488282,0.144296854734,0.850249052048,6860562
0.298902362585,0.690605342388,0.010492275469,6859167
0.000106235413114,0.00970474071801,0.990189015865,6812141
0.00091641250765,0.0791123211384,0.919971287251,6919431
0.0102927889675,0.524235725403,0.465471506119,6869389
0.00514148781076,0.109759576619,0.885098874569,6906034
0.000288640207145,0.00275846431032,0.99695289135,7108495
1.67989292095e-05,0.00505092134699,0.994932234287,6864681
0.00225232564844,0.080437541008,0.91731017828,6893982
0.00547426240519,0.109042242169,0.885483562946,6862160
0.00242267968133,0.183578059077,0.813999295235,6854804
0.00563896680251,0.624363720417,0.369997292757,7143164
0.0267417859286,0.134990364313,0.838267803192,6936651
0.0158405359834,0.0877532735467,0.896406233311,6837450
0.995639443398,0.00418732501566,0.000173212887603,6908259
0.0224470403045,0.18579159677,0.791761398315,6916539
0.125705823302,0.392490684986,0.481803536415,6947176
0.195466086268,0.711747050285,0.0927869156003,6933958
0.0470550581813,0.777642726898,0.17530220747,6816549
0.000853664358146,0.0401594303548,0.958986878395,6876117
0.0153792966157,0.485031962395,0.499588698149,6848605
0.0712796971202,0.306593000889,0.62212729454,6840659
0.137493863702,0.476856023073,0.385650068521,6823496
5.82002212468e-06,0.000501001079101,0.999493122101,6912609
0.00325125525706,0.0478319525719,0.948916852474,7097937
0.0266332980245,0.32612580061,0.647240877151,6924524
0.0718600004911,0.495682358742,0.432457596064,6938236
0.000773933541495,0.0172460880131,0.981979966164,6865751
0.00221189344302,0.0992049947381,0.898583173752,6936323
0.070388391614,0.284178465605,0.64543312788,6868422
0.00614141486585,0.11140473187,0.882453858852,7210133
0.00253105768934,0.0324834696949,0.964985489845,7215631
0.00259868428111,0.099195368588,0.89820599556,6940189
4.45462901553e-05,0.0153001118451,0.984655380249,6888941
0.0449362955987,0.279025167227,0.676038563251,6831598
0.00108928827103,0.0365980193019,0.962312698364,6939963
0.0936056599021,0.796658694744,0.109735615551,6897175
0.00431330408901,0.119279146194,0.876407504082,6816167
0.034713935107,0.288657873869,0.676628172398,6812965
0.29404219985,0.60531026125,0.100647591054,7149372
0.00366359041072,0.011006385088,0.985329985619,6875959
0.0646848380566,0.835247039795,0.100068129599,6925644
0.0748168453574,0.755801737309,0.169381424785,6874269
0.000529303972144,0.00796923972666,0.991501450539,6814721
0.0238118134439,0.373102277517,0.603085875511,6922432
0.0022435314022,0.0501393377781,0.94761711359,6858861
0.0001664396259,0.00754163321108,0.992291986942,6835339
0.390527784824,0.541674137115,0.0677980333567,6896997
5.18689084856e-05,0.00127205555327,0.998676002026,6921134
0.176820904016,0.635677397251,0.187501683831,6883685
1.52448255903e-05,0.00134754437022,0.998637139797,6911406
0.731472313404,0.19615547359,0.0723721757531,6825733
0.13581097126,0.630529999733,0.233659058809,6884462
0.000819648150355,0.0249366182834,0.974243760109,6858682
0.136305466294,0.662016868591,0.201677635312,6894013
0.582963705063,0.205749496818,0.211286783218,6856391
0.000142506221891,0.00981642026454,0.990041077137,6828064
1.40247834679e-06,0.00292727584019,0.997071266174,6817336
0.0226253475994,0.381926357746,0.595448255539,6819178
0.110660798848,0.343221604824,0.546117603779,7147339
0.19932307303,0.668185055256,0.132491886616,6887757
0.0461418665946,0.425520867109,0.528337240219,6946859
0.00201780046336,0.00355000654235,0.994432151318,6855963
0.0630246400833,0.360649555922,0.576325833797,6839828
0.0574885495007,0.424539059401,0.517972350121,6870806
0.0974966436625,0.639457166195,0.263046175241,6880221
0.0231751464307,0.430486708879,0.546338140965,6921809
0.069210909307,0.564370810986,0.366418302059,6897069
0.574416399002,0.383789807558,0.0417937859893,6897157
0.00424851709977,0.128933757544,0.866817772388,6898912
0.0252668242902,0.279315412045,0.695417821407,6856271
9.09554091777e-06,0.00243713823147,0.997553765774,6888381
0.000741759198718,0.0484889373183,0.950769305229,7099191
0.185456156731,0.678399503231,0.136144340038,6917882
9.88842771221e-07,0.000521193665918,0.999477803707,6931260
0.0203085690737,0.562383830547,0.41730761528,6849996
0.0129275601357,0.274363040924,0.712709367275,6887973
0.0711465030909,0.728795647621,0.200057849288,6850205
0.0117109036073,0.263238579035,0.725050508976,6845657
0.0133267715573,0.144138231874,0.842535018921,6930302
0.000925750937313,0.00212427810766,0.996949970722,6852391
0.160737484694,0.27610746026,0.563155055046,6920411
0.00274154217914,0.127805024385,0.869453370571,6907999
0.00445229606703,0.152761131525,0.842786610126,6864094
0.00455299159512,0.101970091462,0.893476903439,6813852
0.197955995798,0.626582324505,0.175461694598,7232295
0.0587889365852,0.460715591908,0.480495512486,6896558
0.0638775750995,0.535734534264,0.400387883186,6858919
0.00493812374771,0.0511292293668,0.943932712078,6847828
0.0334773659706,0.450037270784,0.516485333443,6925116
0.0023543369025,0.029259275645,0.968386352062,6854687
0.0393601953983,0.799959003925,0.160680726171,6946415
2.27842315326e-06,0.000788690580521,0.999209105968,6827859
0.412673860788,0.531923174858,0.0554029420018,6884313
0.000640377460513,0.0165639463812,0.982795655727,6848651
0.0140244392678,0.288286238909,0.697689294815,7136298
0.121861286461,0.435658544302,0.442480176687,6874534
0.463859945536,0.508764326572,0.0273757390678,6908942
0.000679377641063,0.0287739057094,0.970546722412,6894718
0.0448765009642,0.267200142145,0.687923312187,6876449
0.0302971657366,0.418200999498,0.551501870155,6825630
0.000931899179704,0.0370739921927,0.961994111538,7155655
0.00123807694763,0.025525258854,0.973236680031,7201310
0.00133386184461,0.107432611287,0.891233503819,6864334
0.00257397885434,0.0522618852556,0.945164144039,6876658
0.310704648495,0.562102615833,0.127192720771,6842370
0.877207875252,0.083557382226,0.0392347127199,6835467
0.0189506914467,0.129008740187,0.852040588856,7227368
0.0187980644405,0.184193730354,0.797008216381,6859482
0.000348456233041,0.0285947006196,0.971056878567,6878641
1.90962941815e-06,0.000272135686828,0.999725997448,6869916
0.0142712714151,0.161568343639,0.824160337448,6841060
0.00499100796878,0.205727458,0.78928154707,6887832
0.000297358899843,0.00942787155509,0.990274786949,6905898
0.375768572092,0.511151731014,0.113079704344,7104742
0.0188629366457,0.254589021206,0.726548016071,6948090
0.0319178551435,0.624810099602,0.343272030354,6839851
0.00248718354851,0.0852688625455,0.912243962288,6934051
0.125032901764,0.561648786068,0.313318252563,6888727
0.000812502170447,0.0439722426236,0.955215275288,7167478
0.384673416615,0.342935025692,0.272391527891,6892109
0.823749303818,0.137847155333,0.0384035892785,6908544
0.0683746114373,0.410861641169,0.520763754845,6921725
0.0370964184403,0.683265268803,0.279638379812,6932343
0.000347777473507,0.010812273249,0.988839924335,6914309
0.0195639692247,0.0823798924685,0.898056149483,6919805
0.00296173174866,0.185873121023,0.811165213585,6947828
0.0126842781901,0.127054616809,0.860261082649,6920362
0.827285349369,0.11912394315,0.053590759635,7110179
0.405108779669,0.438849359751,0.156041830778,6877834
0.0741781145334,0.136925920844,0.788895964622,6876966
0.000247583084274,0.0120388222858,0.987713575363,6823918
7.73915453465e-05,0.00958320777863,0.990339338779,6871243
0.295702069998,0.496833890676,0.207464069128,6928189
0.127429425716,0.310829430819,0.561741113663,6852455
0.0158105064183,0.0704294741154,0.913760066032,7208631
0.0575912632048,0.732378482819,0.210030302405,6831811
0.000475374836242,0.0063530607149,0.993171572685,6904276
0.0304146986455,0.051117323339,0.918467998505,6831589
0.0809485316277,0.545014381409,0.374037057161,6901814
0.894826292992,0.0717328935862,0.0334408022463,6854667
6.94064801792e-05,0.0119335986674,0.987996995449,7192650
0.000340250611771,0.0167598091066,0.982899963856,6836299
0.000588514725678,0.0328753180802,0.966536164284,6887919
0.0440875850618,0.261871397495,0.694041013718,6927679
0.0169132985175,0.173024266958,0.810062408447,6855908
0.002393766772,0.0980513468385,0.899554848671,6854766
0.00309053785168,0.0318942405283,0.965015232563,6847472
0.133280590177,0.295587807894,0.571131587029,6862519
0.404825121164,0.341841816902,0.253333032131,6938819
0.0874084308743,0.503570556641,0.409020960331,6945434
0.696573674679,0.186931565404,0.116494819522,6832722
0.000999158364721,0.018671028316,0.980329871178,6852707
0.0308670122176,0.342758536339,0.626374483109,7177680
0.000521477602888,0.00740353949368,0.992074966431,6834945
0.000328910216922,0.022390127182,0.977280914783,6890316
0.000302345782984,0.023097589612,0.976600110531,6816620
0.00153994769789,0.0982788056135,0.900181233883,6945175
0.00156967842486,0.0903952717781,0.908034980297,6914016
0.00989394076169,0.167575523257,0.822530508041,6852619
0.0823048129678,0.344577729702,0.573117434978,6813211
0.00151118997019,0.0505487248302,0.947940051556,6820546
0.000104065489722,0.0109936567023,0.988902270794,6836128
0.053623624146,0.82633626461,0.120040148497,6850557
0.135727256536,0.0816070884466,0.782665669918,6864997
0.0148499729112,0.0967737957835,0.888376235962,6883705
0.001595079666,0.0396675467491,0.958737373352,6898767
0.00250427168794,0.0756679475307,0.921827793121,6866020
0.27311578393,0.431477338076,0.295406848192,7126382
0.319202363491,0.368959784508,0.311837822199,6847427
0.00375999580137,0.0659315884113,0.930308461189,6841013
2.02839710255e-05,0.00175407191273,0.99822562933,6909469
0.00316854077391,0.0527679473162,0.944063544273,6922473
0.0949781090021,0.454459398985,0.450562447309,6925906
0.0469569973648,0.349177777767,0.603865265846,6946014
0.00175491161644,0.491694629192,0.506550490856,6820739
0.600422441959,0.31251847744,0.0870591178536,6927559
1.46365637193e-05,0.00158560986165,0.998399794102,7174772
0.00253805657849,0.171364143491,0.826097846031,6931036
0.00396922230721,0.140212014318,0.855818748474,6918163
0.103493735194,0.470472633839,0.426033675671,6893604
0.0523361414671,0.402130573988,0.545533299446,6868844
0.545790016651,0.431406408548,0.0228035673499,6814537
0.000287560309516,0.00617121485993,0.993541240692,6916118
0.0298123974353,0.372136324644,0.598051249981,6838509
0.22348664701,0.525500118732,0.251013249159,6919725
1.92523675651e-05,0.00151666242164,0.998464107513,6932476
0.0612354017794,0.50374943018,0.435015201569,6860496
0.1088636145,0.685174942017,0.205961465836,7156799
0.100125484169,0.269576400518,0.630298137665,6837521
0.0418652743101,0.504134714603,0.453999996185,6913204
0.0129434876144,0.27474591136,0.712310552597,6947516
0.00251312856562,0.0686732009053,0.928813695908,6838117
0.00157252838835,0.232597246766,0.765830218792,6933366
0.00960809830576,0.144267782569,0.846124112606,7134198
0.0169448964298,0.262766361237,0.72028875351,6898450
0.000943500024732,0.0218985155225,0.977157950401,6819926
0.00769649539143,0.208454206586,0.783849298954,6947698
1.23002300825e-05,0.000374501716578,0.99961322546,6838721
0.234591752291,0.410386145115,0.355022072792,6936661
0.0371345505118,0.309134930372,0.653730511665,6912257
0.000431941560237,0.0235214754939,0.976046562195,6905569
0.227595418692,0.633942127228,0.138462439179,6927167
0.00564876804128,0.0478407926857,0.946510434151,7150689
0.00176967948209,0.126016438007,0.872213900089,6820358
0.173728913069,0.670753598213,0.155517458916,6945045
0.0161109734327,0.102663122118,0.881225883961,6866884
0.0452833548188,0.161742895842,0.79297375679,6820658
0.0147316614166,0.59448993206,0.390778392553,6826462
0.0266236420721,0.467235445976,0.506140887737,6932390
0.5240046978,0.34907335043,0.126921921968,6905031
0.00334503711201,0.194388270378,0.802266716957,6923011
0.463342785835,0.382442086935,0.15421512723,6908504
0.192866161466,0.108595594764,0.698538303375,6881050
0.00363902328536,0.152389794588,0.843971192837,6892968
0.00332219549455,0.0018816771917,0.994796097279,7346996
0.00800981279463,0.212214693427,0.779775500298,6876206
0.0312847197056,0.128742724657,0.839972496033,6813475
0.000623689324129,0.00536092463881,0.994015395641,7190057
0.0977549254894,0.183301895857,0.718943238258,6838465
0.0185237005353,0.224625810981,0.756850481033,6899364
7.66465745983e-06,0.00036435603397,0.999627947807,6891616
0.00054340675706,0.105802178383,0.893654406071,6836715
0.00237703276798,0.371658861637,0.625964105129,6829616
0.00555189559236,0.336320728064,0.658127367496,6829144
0.00476978393272,0.244819611311,0.750410676003,6893064
0.000596092373598,0.0430036969483,0.956400156021,6861300
0.0666122287512,0.706130504608,0.22725725174,6926847
